2025-10-15 11:05:52 EEST | INFO     | 
2025-10-15 11:19:47 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 11:19:47 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 11:19:47 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-15 11:19:47 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 11:19:47 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (15.7 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (15.1 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (15.6 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (16.3 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (17.1 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (18.1 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (18.2 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (18.3 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (19.6 < 20)
2025-10-15 11:19:47 EEST | DEBUG    |     ✅ Пробой SHORT найден на баре -9: ADX=22.2, volume 2.2x
2025-10-15 11:19:47 EEST | DEBUG    |     📊 Пробой SHORT с ADX=22.2, уровень 0.0480
2025-10-15 11:19:47 EEST | DEBUG    |     📊 Пробой найден: SHORT на уровне 0.0480, ATR=0.0007
2025-10-15 11:19:47 EEST | DEBUG    |     📊 Зона ретеста: [0.0478, 0.0482], текущая цена: 0.0473
2025-10-15 11:19:47 EEST | DEBUG    |     ❌ Зона касалась, но НЕТ rejection: нужен close НИЖЕ 0.0480 после касания сверху
2025-10-15 11:19:47 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 11:19:47 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 11:19:47 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 11:19:47 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 11:19:47 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 11:19:51 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 11:19:51 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 11:19:51 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 11:19:51 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 11:19:51 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 11:19:51 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 11:19:55 EEST | DEBUG    |     ❌ Объем низкий: 0.30x < 1.5x
2025-10-15 11:19:55 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 11:19:55 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 11:19:55 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 11:19:55 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 11:19:55 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 11:19:55 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 11:19:55 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 11:19:55 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 11:19:55 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 11:19:56 EEST | INFO     | 
================================================================================
2025-10-15 11:19:56 EEST | INFO     | 🔍 АНАЛИЗ: OPENUSDT | Режим: TREND | Bias: bearish
2025-10-15 11:19:57 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 11:19:57 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 11:19:57 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 11:19:57 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 11:19:57 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 11:19:57 EEST | DEBUG    |     ❌ Объем низкий: 0.01x < 1.20x (адаптивный)
2025-10-15 11:19:57 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 11:19:57 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (15.3 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (15.0 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (15.1 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (15.2 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (14.4 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (13.6 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (12.7 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (12.3 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (11.6 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (11.4 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (11.8 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (12.9 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (15.3 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (17.5 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (17.7 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (17.9 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (17.9 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (17.9 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (17.3 < 20)
2025-10-15 11:19:57 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 11:19:57 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 11:19:57 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 11:19:57 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 11:19:57 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 11:19:57 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 11:20:01 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 11:20:01 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 11:20:01 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 11:20:01 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 11:20:01 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 11:20:01 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 11:20:04 EEST | DEBUG    |     ❌ Объем низкий: 0.20x < 1.5x
2025-10-15 11:20:04 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 11:20:04 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 11:20:04 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 11:20:04 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 11:20:04 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 11:20:04 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 11:20:04 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 11:20:04 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 11:20:04 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 11:20:05 EEST | INFO     | 
================================================================================
2025-10-15 11:20:05 EEST | INFO     | 🔍 АНАЛИЗ: SKYUSDT | Режим: TREND | Bias: neutral
2025-10-15 11:20:05 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 11:20:05 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 11:20:05 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 11:20:05 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 11:20:05 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 11:20:05 EEST | DEBUG    |     ❌ Объем низкий: 0.00x < 1.20x (адаптивный)
2025-10-15 11:20:05 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 11:20:05 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (19.6 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (18.5 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (18.0 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (17.1 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (16.0 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (15.9 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (15.3 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (14.3 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (13.3 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (13.6 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (14.2 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (15.2 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (16.0 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (17.5 < 20)
2025-10-15 11:20:06 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 11:20:06 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 11:20:06 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 11:20:06 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 11:20:06 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 11:20:06 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 11:20:09 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 11:20:09 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 11:20:09 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 11:20:09 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 11:20:09 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 11:20:09 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 11:20:12 EEST | DEBUG    |     ❌ Объем низкий: 0.20x < 1.5x
2025-10-15 11:20:12 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 11:20:12 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 11:20:12 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 11:20:12 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 11:20:12 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 11:20:12 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 11:20:12 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 11:20:12 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 11:20:12 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 11:20:13 EEST | INFO     | 
================================================================================
2025-10-15 11:20:13 EEST | INFO     | 🔍 АНАЛИЗ: AVNTUSDT | Режим: TREND | Bias: bearish
2025-10-15 11:20:13 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 11:20:13 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 11:20:13 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 11:20:13 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 11:20:13 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 11:20:13 EEST | DEBUG    |     ❌ Объем низкий: 0.03x < 1.20x (адаптивный)
2025-10-15 11:20:13 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 11:20:13 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 11:20:14 EEST | DEBUG    |     ✅ Пробой LONG найден на баре -2: ADX=27.6, volume 1.8x
2025-10-15 11:20:14 EEST | DEBUG    |     📊 Пробой LONG с ADX=27.6, уровень 0.6258
2025-10-15 11:20:14 EEST | DEBUG    |     📊 Пробой найден: LONG на уровне 0.6258, ATR=0.0064
2025-10-15 11:20:14 EEST | DEBUG    |     📊 Зона ретеста: [0.6239, 0.6277], текущая цена: 0.6313
2025-10-15 11:20:14 EEST | INFO     |   📍 LIMIT entry: target=0.6313, current=0.6313, SL=0.6092, TP1=0.6534, timeout=6 bars
2025-10-15 11:20:14 EEST | INFO     |   ✅ Break & Retest → СИГНАЛ! LONG | Entry: 0.6313 | SL: 0.6092 | TP1: 0.6534
2025-10-15 11:20:14 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 11:20:14 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 11:20:14 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 11:20:14 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 11:20:17 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 11:20:17 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 11:20:17 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 11:20:17 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 11:20:17 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 11:20:17 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 11:20:20 EEST | DEBUG    |     ❌ Объем низкий: 0.41x < 1.5x
2025-10-15 11:20:20 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 11:20:20 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 11:20:20 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 11:20:20 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 11:20:20 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 11:20:20 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 11:20:20 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 11:20:20 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 1
2025-10-15 11:20:20 EEST | INFO     | ✅ Получено 1 сигналов: Break & Retest
2025-10-15 11:20:20 EEST | INFO     | 
📊 СКОРИНГ: Break & Retest | LONG
2025-10-15 11:20:20 EEST | INFO     |   • Base Score: 2.5
  • Volume Ratio: 1.00x
  • CVD Direction: 
  • Late Trend: Нет
  • BTC Against: Нет
  • ИТОГОВЫЙ SCORE: 3.5
2025-10-15 11:20:20 EEST | INFO     | 
🎯 ПРИОРИТИЗАЦИЯ: Сигналы отсортированы по score:
2025-10-15 11:20:20 EEST | INFO     |   1. Break & Retest LONG - Score: 3.5
2025-10-15 11:20:20 EEST | INFO     | 
✅ ПРОШЕЛ ПОРОГ (≥3.0) - ВАЛИДНЫЙ СИГНАЛ!
2025-10-15 11:20:20 EEST | INFO     | ⏳ LIMIT order pending: AVNTUSDT LONG | Target: 0.6313, Timeout: 6 bars
2025-10-15 11:20:21 EEST | INFO     | 
================================================================================
2025-10-15 11:20:21 EEST | INFO     | 🔍 АНАЛИЗ: HOLOUSDT | Режим: TREND | Bias: bearish
2025-10-15 11:20:22 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 11:20:22 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 11:20:22 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 11:20:22 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 11:20:22 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 11:20:22 EEST | DEBUG    |     ❌ Объем низкий: 0.02x < 1.20x (адаптивный)
2025-10-15 11:20:22 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 11:20:22 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (13.5 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (14.1 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (15.4 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (16.6 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (17.1 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (17.3 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (16.5 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (15.5 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (15.4 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (15.5 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (15.1 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (15.7 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (17.1 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (18.4 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (18.4 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (18.5 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (18.3 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (18.2 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (17.0 < 20)
2025-10-15 11:20:22 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 11:20:22 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 11:20:22 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 11:20:22 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 11:20:22 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 11:20:22 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 11:20:25 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 11:20:25 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 11:20:25 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 11:20:25 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 11:20:25 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 11:20:25 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 11:20:28 EEST | DEBUG    |     ❌ Объем низкий: 0.50x < 1.5x
2025-10-15 11:20:28 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 11:20:28 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 11:20:28 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 11:20:28 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 11:20:28 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 11:20:28 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 11:20:28 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 11:20:28 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 11:20:28 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 11:20:37 EEST | INFO     | 
================================================================================
2025-10-15 11:20:37 EEST | INFO     | 🔍 АНАЛИЗ: BTCUSDT | Режим: TREND | Bias: bearish
2025-10-15 11:20:38 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 11:20:38 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 11:20:38 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 11:20:38 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 11:20:38 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 11:20:38 EEST | DEBUG    |     ❌ Объем низкий: 0.01x < 1.20x (адаптивный)
2025-10-15 11:20:38 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 11:20:38 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (9.5 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (9.7 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (10.5 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.4 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.5 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.7 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.2 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.6 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.1 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (9.4 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (8.8 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (8.6 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (9.4 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (10.2 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (9.7 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (9.4 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (9.5 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (9.6 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (9.7 < 20)
2025-10-15 11:20:38 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 11:20:38 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 11:20:38 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
