2025-10-15 10:07:00 EEST | INFO     | 
2025-10-15 10:12:12 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 10:12:12 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 10:12:12 EEST | DEBUG    |     ❌ Объем низкий: 0.16x < 0.72x (адаптивный)
2025-10-15 10:12:12 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 10:12:12 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (8.6 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (10.1 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (11.4 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.3 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.2 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.2 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.0 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.7 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.1 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (9.6 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (9.9 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (10.5 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (10.5 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (9.9 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (9.3 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (9.3 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (10.3 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (11.2 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (10.9 < 20)
2025-10-15 10:12:12 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 10:12:12 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 10:12:12 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 10:12:12 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 10:12:12 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 10:12:12 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 10:12:21 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 10:12:21 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 10:12:21 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 10:12:21 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 10:12:21 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 10:12:21 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 10:12:30 EEST | DEBUG    |     ❌ Объем низкий: 0.21x < 1.5x
2025-10-15 10:12:30 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 10:12:30 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 10:12:30 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 10:12:30 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 10:12:30 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 10:12:30 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 10:12:30 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 10:12:30 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 10:12:30 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 10:12:31 EEST | INFO     | 
================================================================================
2025-10-15 10:12:31 EEST | INFO     | 🔍 АНАЛИЗ: BATUSDT | Режим: TREND | Bias: bullish
2025-10-15 10:12:32 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 10:12:32 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 10:12:32 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 10:12:32 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 10:12:32 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 10:12:32 EEST | DEBUG    |     ❌ Объем низкий: 0.17x < 0.72x (адаптивный)
2025-10-15 10:12:32 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 10:12:32 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (11.4 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (11.9 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (12.5 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (12.2 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.9 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.1 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (10.9 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (11.0 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.7 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (10.4 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (9.7 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (9.8 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (9.6 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (9.1 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (8.6 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (9.8 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (11.3 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (12.7 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (14.4 < 20)
2025-10-15 10:12:32 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 10:12:32 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 10:12:32 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 10:12:32 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 10:12:32 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 10:12:32 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 10:12:41 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 10:12:41 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 10:12:41 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 10:12:41 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 10:12:41 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 10:12:41 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 10:12:50 EEST | DEBUG    |     ❌ Объем низкий: 0.10x < 1.5x
2025-10-15 10:12:50 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 10:12:50 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 10:12:50 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 10:12:50 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 10:12:50 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 10:12:50 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 10:12:50 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 10:12:50 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 10:12:50 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 10:12:51 EEST | INFO     | 
================================================================================
2025-10-15 10:12:51 EEST | INFO     | 🔍 АНАЛИЗ: VETUSDT | Режим: TREND | Bias: bearish
2025-10-15 10:12:51 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 10:12:51 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 10:12:51 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 10:12:51 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 10:12:51 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 10:12:51 EEST | DEBUG    |     ❌ Объем низкий: 0.24x < 0.72x (адаптивный)
2025-10-15 10:12:51 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 10:12:51 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (11.2 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (11.5 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (12.1 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (12.1 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (12.1 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.9 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.7 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (11.6 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.9 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (10.3 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (9.8 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (9.7 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (9.2 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (9.0 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (8.8 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (10.0 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (11.7 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (13.4 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (13.0 < 20)
2025-10-15 10:12:51 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 10:12:51 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 10:12:51 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 10:12:51 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 10:12:51 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 10:12:51 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 10:13:01 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 10:13:01 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 10:13:01 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 10:13:01 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 10:13:01 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 10:13:01 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 10:13:10 EEST | DEBUG    |     ❌ Объем низкий: 1.45x < 1.5x
2025-10-15 10:13:10 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 10:13:10 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 10:13:10 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 10:13:10 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 10:13:10 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 10:13:10 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 10:13:10 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 10:13:10 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 10:13:10 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 10:13:10 EEST | INFO     | 
================================================================================
2025-10-15 10:13:10 EEST | INFO     | 🔍 АНАЛИЗ: NEOUSDT | Режим: TREND | Bias: bearish
2025-10-15 10:13:11 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 10:13:11 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 10:13:11 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 10:13:11 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 10:13:11 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 10:13:11 EEST | DEBUG    |     ❌ Объем низкий: 0.15x < 0.72x (адаптивный)
2025-10-15 10:13:11 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 10:13:11 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (10.7 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (11.3 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (11.8 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.3 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (10.6 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (10.1 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (10.2 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.2 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.0 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (10.0 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (10.5 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (11.0 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (10.7 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (10.0 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (9.5 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (8.9 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (9.4 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (9.9 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (9.7 < 20)
2025-10-15 10:13:11 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 10:13:11 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 10:13:11 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 10:13:11 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 10:13:11 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 10:13:11 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 10:13:20 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 10:13:20 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 10:13:20 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 10:13:20 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 10:13:20 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 10:13:20 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 10:13:29 EEST | DEBUG    |     ❌ Объем низкий: 0.13x < 1.5x
2025-10-15 10:13:29 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 10:13:29 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 10:13:29 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 10:13:29 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 10:13:29 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 10:13:29 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 10:13:29 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 10:13:29 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 10:13:29 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 10:13:30 EEST | INFO     | 
================================================================================
2025-10-15 10:13:30 EEST | INFO     | 🔍 АНАЛИЗ: QTUMUSDT | Режим: TREND | Bias: bearish
2025-10-15 10:13:31 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 10:13:31 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 10:13:31 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 10:13:31 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 10:13:31 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 10:13:31 EEST | DEBUG    |     ❌ Объем низкий: 0.24x < 0.72x (адаптивный)
2025-10-15 10:13:31 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 10:13:31 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (12.3 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (11.6 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (11.0 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.1 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.2 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (10.9 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.6 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (12.2 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (11.4 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (10.7 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (11.0 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (11.7 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (12.1 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (11.7 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (11.4 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (10.8 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (10.9 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (11.1 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (10.5 < 20)
2025-10-15 10:13:31 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 10:13:31 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 10:13:31 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 10:13:31 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 10:13:31 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 10:13:31 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 10:13:40 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 10:13:40 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 10:13:40 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 10:13:40 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 10:13:40 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 10:13:40 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 10:13:48 EEST | DEBUG    |     ❌ Объем низкий: 0.22x < 1.5x
2025-10-15 10:13:48 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 10:13:48 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 10:13:48 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 10:13:48 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 10:13:48 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 10:13:48 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 10:13:48 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 10:13:48 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 10:13:48 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 10:13:49 EEST | INFO     | 
================================================================================
2025-10-15 10:13:49 EEST | INFO     | 🔍 АНАЛИЗ: THETAUSDT | Режим: TREND | Bias: bearish
2025-10-15 10:13:50 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 10:13:50 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 10:13:50 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 10:13:50 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 10:13:50 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 10:13:50 EEST | DEBUG    |     ❌ Объем низкий: 0.19x < 0.72x (адаптивный)
2025-10-15 10:13:50 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 10:13:50 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 10:13:50 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (8.1 < 20)
